number_of_cities,index_of_sample,name_of_src_file,type_of_measurement,used_algorithm,full_cost,hamiltonian_cycle_cost,best_way,best_way_is_optimal,absolute_distance_error,relative_distance_error,optimal_way,optimal_cost,suffix,parameters,utilization_of_cpu,min_utilization_of_cpu,avg_utilization_of_cpu,std_utilization_of_cpu,max_utilization_of_cpu,time_duration,used_memory_before_measurement_in_bytes,used_memory_peak_before_measurement_in_bytes,used_memory_after_measurement_in_bytes,used_memory_peak_after_measurement_in_bytes,used_memory_diff_before_after_measurement_in_bytes,used_memory_peak_diff_before_after_measurement_in_bytes
4,43,TSP_CITIES_SET_43_N_4.json,TIME_AND_DATA,greedy_search_heuristic_self_impl,4027.2462017405483,3478.0777394268425,"[0, 2, 1, 3, 0]",True,0.0,0.0,"[0, 2, 1, 3, 0]",3478.0777394268425,no_parameters,{},[],nan,nan,nan,nan,5.440000000023204e-05,nan,nan,nan,nan,nan,nan
4,44,TSP_CITIES_SET_44_N_4.json,TIME_AND_DATA,greedy_search_heuristic_self_impl,4831.499171708754,4246.475240574308,"[0, 2, 3, 1, 0]",False,588.7481974641046,16.096012373943733,"[0, 1, 2, 3, 0]",3657.727043110204,no_parameters,{},[],nan,nan,nan,nan,5.5199999999810956e-05,nan,nan,nan,nan,nan,nan
4,45,TSP_CITIES_SET_45_N_4.json,TIME_AND_DATA,greedy_search_heuristic_self_impl,3153.955733484462,2785.6773062042316,"[0, 2, 3, 1, 0]",False,232.23340890783857,9.094909394865859,"[0, 3, 2, 1, 0]",2553.443897296393,no_parameters,{},[],nan,nan,nan,nan,5.9600000000159525e-05,nan,nan,nan,nan,nan,nan
4,46,TSP_CITIES_SET_46_N_4.json,TIME_AND_DATA,greedy_search_heuristic_self_impl,3467.3902568397275,2826.3871367225165,"[0, 3, 2, 1, 0]",True,0.0,0.0,"[0, 1, 2, 3, 0]",2826.3871367225165,no_parameters,{},[],nan,nan,nan,nan,5.329999999981183e-05,nan,nan,nan,nan,nan,nan
4,47,TSP_CITIES_SET_47_N_4.json,TIME_AND_DATA,greedy_search_heuristic_self_impl,3132.4450197281803,2981.0184698764456,"[0, 1, 2, 3, 0]",False,261.0722207965355,9.598433089802775,"[0, 2, 1, 3, 0]",2719.94624907991,no_parameters,{},[],nan,nan,nan,nan,5.530000000009139e-05,nan,nan,nan,nan,nan,nan
4,48,TSP_CITIES_SET_48_N_4.json,TIME_AND_DATA,greedy_search_heuristic_self_impl,3750.912684810766,3058.1731955364794,"[0, 3, 1, 2, 0]",False,307.23147325835816,11.168229074803241,"[0, 2, 3, 1, 0]",2750.9417222781212,no_parameters,{},[],nan,nan,nan,nan,5.9000000000253294e-05,nan,nan,nan,nan,nan,nan
4,49,TSP_CITIES_SET_49_N_4.json,TIME_AND_DATA,greedy_search_heuristic_self_impl,5564.195698740538,4856.686688197209,"[0, 3, 2, 1, 0]",True,0.0,0.0,"[0, 1, 2, 3, 0]",4856.686688197209,no_parameters,{},[],nan,nan,nan,nan,5.869999999985609e-05,nan,nan,nan,nan,nan,nan
4,50,TSP_CITIES_SET_50_N_4.json,TIME_AND_DATA,greedy_search_heuristic_self_impl,3876.7693653236684,3174.5350739365276,"[0, 2, 3, 1, 0]",True,0.0,0.0,"[0, 1, 3, 2, 0]",3174.5350739365276,no_parameters,{},[],nan,nan,nan,nan,5.209999999999937e-05,nan,nan,nan,nan,nan,nan
4,51,TSP_CITIES_SET_51_N_4.json,TIME_AND_DATA,greedy_search_heuristic_self_impl,2698.437083800445,2187.953979280815,"[0, 3, 1, 2, 0]",True,0.0,0.0,"[0, 2, 1, 3, 0]",2187.953979280815,no_parameters,{},[],nan,nan,nan,nan,5.1800000000046253e-05,nan,nan,nan,nan,nan,nan
4,52,TSP_CITIES_SET_52_N_4.json,TIME_AND_DATA,greedy_search_heuristic_self_impl,4322.192997174255,3674.0618376085386,"[0, 3, 2, 1, 0]",False,468.5682680077025,14.617663640050631,"[0, 2, 1, 3, 0]",3205.493569600836,no_parameters,{},[],nan,nan,nan,nan,6.050000000001887e-05,nan,nan,nan,nan,nan,nan
4,53,TSP_CITIES_SET_53_N_4.json,TIME_AND_DATA,greedy_search_heuristic_self_impl,3652.0398811277923,3245.4381103495525,"[0, 3, 1, 2, 0]",True,0.0,0.0,"[0, 2, 1, 3, 0]",3245.4381103495525,no_parameters,{},[],nan,nan,nan,nan,6.130000000004188e-05,nan,nan,nan,nan,nan,nan
