,used_algorithm,name_of_src_file,number_of_cities,index_of_sample,best_way,full_cost,hamiltonian_cycle_cost,time_duration_without_malloc_in_sec,utilization_of_cpu,used_memory_after_measurement_in_bytes,used_memory_peak_after_measurement_in_bytes
492,brute_force_lib_python_tsp,TSP_CITIES_SET_92_N_8.json,8,92,"[0, 2, 1, 5, 7, 3, 4, 6, 0]",2983.173597745572,2983.1735977455714,0.04165390000000002,[10.9],7950,7950
493,brute_force_lib_python_tsp,TSP_CITIES_SET_93_N_8.json,8,93,"[0, 2, 7, 3, 1, 5, 4, 6, 0]",4534.851360101995,4534.851360101995,0.044390700000000116,[10.7],7950,7950
494,brute_force_lib_python_tsp,TSP_CITIES_SET_94_N_8.json,8,94,"[0, 2, 4, 6, 3, 7, 1, 5, 0]",6019.685942675202,6019.685942675203,0.045415399999999995,[7.8],7950,7950
495,brute_force_lib_python_tsp,TSP_CITIES_SET_95_N_8.json,8,95,"[0, 1, 6, 5, 4, 7, 3, 2, 0]",6389.265600596223,6389.2656005962235,0.04802229999999996,[17.2],7950,7950
496,brute_force_lib_python_tsp,TSP_CITIES_SET_96_N_8.json,8,96,"[0, 4, 7, 2, 5, 1, 3, 6, 0]",5883.843256305783,5883.843256305782,0.04044919999999985,[3.1],7950,7950
497,brute_force_lib_python_tsp,TSP_CITIES_SET_97_N_8.json,8,97,"[0, 1, 2, 6, 3, 7, 5, 4, 0]",4519.0250928635905,4519.0250928635905,0.039890699999999946,[4.2],7950,7950
498,brute_force_lib_python_tsp,TSP_CITIES_SET_98_N_8.json,8,98,"[0, 1, 4, 3, 7, 6, 5, 2, 0]",5323.715468647517,5323.715468647517,0.04706689999999991,[21.9],7950,7950
499,brute_force_lib_python_tsp,TSP_CITIES_SET_99_N_8.json,8,99,"[0, 1, 3, 5, 6, 2, 7, 4, 0]",5281.1819273343335,5281.181927334335,0.04601849999999974,[26.8],7950,7950
500,brute_force_lib_python_tsp,TSP_CITIES_SET_0_N_9.json,9,0,"[0, 1, 8, 5, 7, 3, 4, 2, 6, 0]",5213.901171354274,5213.901171354273,0.5263233,"[76.0, 62.5, 29.7]",7994,7994
501,brute_force_lib_python_tsp,TSP_CITIES_SET_1_N_9.json,9,1,"[0, 4, 7, 1, 3, 6, 2, 8, 5, 0]",4619.208483951843,4619.208483951843,0.3909307000000002,"[39.3, 14.3]",7994,7994
502,brute_force_lib_python_tsp,TSP_CITIES_SET_2_N_9.json,9,2,"[0, 1, 3, 6, 5, 4, 2, 8, 7, 0]",6289.495136673273,6289.495136673273,0.38369969999999975,"[20.3, 9.4]",7994,7994
503,brute_force_lib_python_tsp,TSP_CITIES_SET_3_N_9.json,9,3,"[0, 7, 4, 5, 8, 1, 2, 6, 3, 0]",4760.835604529663,4760.835604529663,0.39688180000000006,"[60.4, 46.4, 44.6]",7994,7994
504,brute_force_lib_python_tsp,TSP_CITIES_SET_4_N_9.json,9,4,"[0, 3, 8, 4, 7, 2, 5, 1, 6, 0]",5873.9167553207635,5873.9167553207635,0.3400935999999999,"[12.5, 9.4]",7994,7994
505,brute_force_lib_python_tsp,TSP_CITIES_SET_5_N_9.json,9,5,"[0, 6, 1, 7, 2, 5, 3, 8, 4, 0]",6500.501477520622,6500.501477520622,0.3527659999999999,[12.5],7994,7994
506,brute_force_lib_python_tsp,TSP_CITIES_SET_6_N_9.json,9,6,"[0, 1, 5, 3, 6, 7, 2, 4, 8, 0]",5316.4737187617175,5316.4737187617175,0.3618336000000002,"[25.0, 29.7]",7994,7994
507,brute_force_lib_python_tsp,TSP_CITIES_SET_7_N_9.json,9,7,"[0, 4, 3, 5, 7, 6, 1, 2, 8, 0]",5108.346043891201,5108.346043891201,0.3413542999999999,"[25.0, 31.7]",7994,7994
508,brute_force_lib_python_tsp,TSP_CITIES_SET_8_N_9.json,9,8,"[0, 1, 2, 5, 8, 3, 6, 4, 7, 0]",6201.374164574673,6201.374164574673,0.33314069999999996,[12.5],7994,7994
509,brute_force_lib_python_tsp,TSP_CITIES_SET_9_N_9.json,9,9,"[0, 2, 8, 7, 6, 4, 1, 5, 3, 0]",5474.698394199804,5474.698394199805,0.3353842,"[12.5, 4.7]",7994,7994
510,brute_force_lib_python_tsp,TSP_CITIES_SET_10_N_9.json,9,10,"[0, 6, 3, 2, 4, 8, 5, 1, 7, 0]",6254.3169806483975,6254.3169806483975,0.32896150000000013,"[12.7, 7.8]",7994,7994
511,brute_force_lib_python_tsp,TSP_CITIES_SET_11_N_9.json,9,11,"[0, 6, 2, 1, 4, 7, 3, 5, 8, 0]",4057.198627813282,4057.1986278132817,0.3470789000000001,[13.9],7994,7994
512,brute_force_lib_python_tsp,TSP_CITIES_SET_12_N_9.json,9,12,"[0, 1, 3, 5, 6, 7, 2, 4, 8, 0]",5994.639494449839,5994.639494449839,0.35383109999999984,"[25.0, 48.2]",7994,7994
513,brute_force_lib_python_tsp,TSP_CITIES_SET_13_N_9.json,9,13,"[0, 2, 1, 4, 8, 5, 7, 3, 6, 0]",4791.211576699893,4791.211576699894,0.34341920000000004,"[25.0, 19.0]",7994,7994
514,brute_force_lib_python_tsp,TSP_CITIES_SET_14_N_9.json,9,14,"[0, 4, 1, 5, 3, 7, 2, 8, 6, 0]",6611.594665421349,6611.594665421349,0.3417473000000002,"[15.6, 7.1]",7994,7994
515,brute_force_lib_python_tsp,TSP_CITIES_SET_15_N_9.json,9,15,"[0, 6, 3, 1, 4, 2, 8, 5, 7, 0]",7111.062301747167,7111.062301747166,0.3541338999999999,[18.8],7994,7994
516,brute_force_lib_python_tsp,TSP_CITIES_SET_16_N_9.json,9,16,"[0, 1, 4, 7, 8, 3, 6, 2, 5, 0]",5769.589435873823,5769.589435873823,0.3900606,"[45.3, 14.6]",7994,7994
517,brute_force_lib_python_tsp,TSP_CITIES_SET_17_N_9.json,9,17,"[0, 2, 7, 5, 1, 4, 8, 3, 6, 0]",5354.147049877512,5354.147049877512,0.34380109999999986,"[19.4, 1.9]",7994,7994
518,brute_force_lib_python_tsp,TSP_CITIES_SET_18_N_9.json,9,18,"[0, 5, 2, 3, 6, 4, 1, 8, 7, 0]",6686.022460795648,6686.022460795648,0.36793629999999977,"[28.6, 23.4]",7994,7994
519,brute_force_lib_python_tsp,TSP_CITIES_SET_19_N_9.json,9,19,"[0, 3, 8, 7, 1, 5, 2, 6, 4, 0]",5055.507297078593,5055.507297078593,0.3603015000000003,"[26.6, 24.5]",7994,7994
520,brute_force_lib_python_tsp,TSP_CITIES_SET_20_N_9.json,9,20,"[0, 5, 3, 1, 8, 4, 6, 2, 7, 0]",5437.992554297332,5437.992554297332,0.34101349999999986,"[12.5, 3.6]",7994,7994
521,brute_force_lib_python_tsp,TSP_CITIES_SET_21_N_9.json,9,21,"[0, 7, 5, 3, 2, 1, 6, 4, 8, 0]",4025.6125722928996,4025.6125722928996,0.3368422999999998,"[14.3, 12.5]",7994,7994
522,brute_force_lib_python_tsp,TSP_CITIES_SET_22_N_9.json,9,22,"[0, 1, 2, 4, 5, 7, 3, 6, 8, 0]",6547.936426197282,6547.936426197282,0.33740689999999995,"[21.5, 7.8]",7994,7994
523,brute_force_lib_python_tsp,TSP_CITIES_SET_23_N_9.json,9,23,"[0, 4, 1, 3, 7, 2, 6, 8, 5, 0]",5926.686910107977,5926.686910107977,0.3460285999999999,"[20.3, 3.8]",7994,7994
524,brute_force_lib_python_tsp,TSP_CITIES_SET_24_N_9.json,9,24,"[0, 5, 2, 7, 4, 6, 8, 1, 3, 0]",5893.863001292685,5893.863001292686,0.35169050000000013,"[25.0, 21.9]",7994,7994
525,brute_force_lib_python_tsp,TSP_CITIES_SET_25_N_9.json,9,25,"[0, 1, 8, 5, 2, 7, 6, 3, 4, 0]",5430.046296030224,5430.046296030223,0.3343530000000001,"[25.0, 19.6]",7994,7994
526,brute_force_lib_python_tsp,TSP_CITIES_SET_26_N_9.json,9,26,"[0, 3, 1, 4, 6, 2, 5, 8, 7, 0]",3548.412192770299,3548.4121927702986,0.34412540000000025,[12.5],7994,7994
527,brute_force_lib_python_tsp,TSP_CITIES_SET_27_N_9.json,9,27,"[0, 6, 4, 2, 8, 1, 5, 3, 7, 0]",6127.317119107126,6127.317119107125,0.35363000000000033,[15.4],7994,7994
528,brute_force_lib_python_tsp,TSP_CITIES_SET_28_N_9.json,9,28,"[0, 6, 2, 3, 1, 7, 5, 4, 8, 0]",5063.790855945618,5063.790855945618,0.34538749999999974,[17.5],7994,7994
529,brute_force_lib_python_tsp,TSP_CITIES_SET_29_N_9.json,9,29,"[0, 4, 1, 2, 8, 3, 7, 5, 6, 0]",4840.117488956349,4840.117488956349,0.36525760000000007,[11.7],7994,7994
530,brute_force_lib_python_tsp,TSP_CITIES_SET_30_N_9.json,9,30,"[0, 2, 7, 4, 1, 5, 8, 6, 3, 0]",4457.771850953618,4457.771850953618,0.3621157000000004,"[41.2, 25.0]",7994,7994
531,brute_force_lib_python_tsp,TSP_CITIES_SET_31_N_9.json,9,31,"[0, 1, 4, 8, 2, 3, 6, 7, 5, 0]",5603.1163553176175,5603.1163553176175,0.3461053999999999,[29.7],7994,7994
532,brute_force_lib_python_tsp,TSP_CITIES_SET_32_N_9.json,9,32,"[0, 5, 8, 1, 7, 4, 3, 6, 2, 0]",5392.932307963036,5392.932307963037,0.3448707999999998,"[12.5, 1.8]",7994,7994
533,brute_force_lib_python_tsp,TSP_CITIES_SET_33_N_9.json,9,33,"[0, 4, 2, 3, 5, 1, 7, 8, 6, 0]",5821.565130955814,5821.565130955814,0.3628043000000001,"[18.8, 9.5]",7994,7994
534,brute_force_lib_python_tsp,TSP_CITIES_SET_34_N_9.json,9,34,"[0, 2, 1, 6, 8, 3, 7, 4, 5, 0]",5883.870268385458,5883.870268385458,0.3674702000000001,"[17.2, 9.8]",7994,7994
535,brute_force_lib_python_tsp,TSP_CITIES_SET_35_N_9.json,9,35,"[0, 7, 1, 4, 3, 2, 6, 8, 5, 0]",6452.013389184874,6452.0133891848745,0.4113726,"[21.9, 4.7]",7994,7994
536,brute_force_lib_python_tsp,TSP_CITIES_SET_36_N_9.json,9,36,"[0, 1, 4, 7, 8, 6, 3, 5, 2, 0]",4580.699123614808,4580.699123614808,0.3689144999999998,"[18.8, 15.4]",7994,7994
537,brute_force_lib_python_tsp,TSP_CITIES_SET_37_N_9.json,9,37,"[0, 2, 5, 7, 1, 8, 4, 6, 3, 0]",4462.268497971182,4462.268497971182,0.36097329999999994,"[25.0, 23.4]",7994,7994
538,brute_force_lib_python_tsp,TSP_CITIES_SET_38_N_9.json,9,38,"[0, 1, 2, 5, 3, 4, 6, 8, 7, 0]",4875.42264725898,4875.42264725898,0.35732790000000003,"[30.4, 25.0]",7994,7994
539,brute_force_lib_python_tsp,TSP_CITIES_SET_39_N_9.json,9,39,"[0, 2, 5, 6, 1, 3, 8, 4, 7, 0]",5622.318172054962,5622.318172054962,0.3385781000000003,"[30.4, 4.7]",7994,7994
540,brute_force_lib_python_tsp,TSP_CITIES_SET_40_N_9.json,9,40,"[0, 5, 6, 2, 3, 4, 8, 7, 1, 0]",5269.966485969152,5269.966485969153,0.34978679999999995,"[12.5, 53.1]",7994,7994
541,brute_force_lib_python_tsp,TSP_CITIES_SET_41_N_9.json,9,41,"[0, 3, 8, 7, 1, 6, 5, 2, 4, 0]",5984.130168725345,5984.130168725347,0.3475996000000001,[23.4],7994,7994
542,brute_force_lib_python_tsp,TSP_CITIES_SET_42_N_9.json,9,42,"[0, 1, 6, 8, 7, 5, 3, 2, 4, 0]",4984.075382316443,4984.075382316443,0.3668423999999999,"[20.3, 25.0]",7994,7994
543,brute_force_lib_python_tsp,TSP_CITIES_SET_43_N_9.json,9,43,"[0, 6, 4, 8, 1, 5, 7, 2, 3, 0]",6416.045218722094,6416.045218722095,0.36420810000000037,[31.2],7994,7994
544,brute_force_lib_python_tsp,TSP_CITIES_SET_44_N_9.json,9,44,"[0, 1, 5, 3, 4, 7, 6, 8, 2, 0]",5587.438387081658,5587.438387081658,0.35831029999999986,"[12.5, 4.9]",7994,7994
545,brute_force_lib_python_tsp,TSP_CITIES_SET_45_N_9.json,9,45,"[0, 8, 2, 7, 1, 4, 6, 3, 5, 0]",6097.265348465799,6097.265348465799,0.3475765000000002,"[15.6, 7.9]",7994,7994
546,brute_force_lib_python_tsp,TSP_CITIES_SET_46_N_9.json,9,46,"[0, 3, 4, 6, 7, 5, 1, 2, 8, 0]",3392.705132358703,3392.7051323587034,0.3352455000000001,"[17.2, 12.5]",7994,7994
547,brute_force_lib_python_tsp,TSP_CITIES_SET_47_N_9.json,9,47,"[0, 4, 1, 6, 2, 3, 5, 8, 7, 0]",4962.945317427093,4962.945317427093,0.3371248000000002,"[12.5, 8.9]",7994,7994
548,brute_force_lib_python_tsp,TSP_CITIES_SET_48_N_9.json,9,48,"[0, 1, 8, 7, 2, 5, 6, 3, 4, 0]",5067.425849075543,5067.425849075543,0.3716261999999997,"[15.6, 1.6]",7994,7994
549,brute_force_lib_python_tsp,TSP_CITIES_SET_49_N_9.json,9,49,"[0, 4, 3, 5, 7, 8, 1, 2, 6, 0]",4901.407483920378,4901.407483920378,0.3512609000000002,"[30.4, 29.7]",7994,7994
550,brute_force_lib_python_tsp,TSP_CITIES_SET_50_N_9.json,9,50,"[0, 2, 5, 8, 3, 6, 1, 4, 7, 0]",4309.998331341427,4309.998331341428,0.33265600000000006,"[20.3, 7.3]",7994,7994
551,brute_force_lib_python_tsp,TSP_CITIES_SET_51_N_9.json,9,51,"[0, 1, 7, 5, 3, 2, 6, 4, 8, 0]",5458.918339213618,5458.918339213618,0.34990880000000013,"[12.5, 17.2, 8.9]",7994,7994
552,brute_force_lib_python_tsp,TSP_CITIES_SET_52_N_9.json,9,52,"[0, 2, 7, 1, 3, 5, 8, 6, 4, 0]",5801.388770249116,5801.3887702491165,0.37052450000000015,"[17.2, 10.7]",7994,7994
553,brute_force_lib_python_tsp,TSP_CITIES_SET_53_N_9.json,9,53,"[0, 2, 3, 7, 5, 4, 1, 8, 6, 0]",4891.197138412946,4891.197138412946,0.3504206000000001,"[12.5, 10.7]",7994,7994
554,brute_force_lib_python_tsp,TSP_CITIES_SET_54_N_9.json,9,54,"[0, 6, 4, 8, 5, 1, 7, 2, 3, 0]",6276.321788640216,6276.321788640216,0.35958820000000014,"[23.2, 28.6]",7994,7994
555,brute_force_lib_python_tsp,TSP_CITIES_SET_55_N_9.json,9,55,"[0, 2, 4, 1, 5, 6, 8, 3, 7, 0]",5915.581340590098,5915.581340590099,0.35488350000000013,"[33.9, 28.6]",7994,7994
556,brute_force_lib_python_tsp,TSP_CITIES_SET_56_N_9.json,9,56,"[0, 1, 4, 7, 2, 8, 6, 3, 5, 0]",6094.561706725562,6094.561706725561,0.36083969999999965,"[19.6, 12.5]",7994,7994
557,brute_force_lib_python_tsp,TSP_CITIES_SET_57_N_9.json,9,57,"[0, 1, 6, 4, 8, 7, 2, 3, 5, 0]",5198.49878212085,5198.498782120851,0.39582190000000006,"[12.2, 20.3]",7994,7994
558,brute_force_lib_python_tsp,TSP_CITIES_SET_58_N_9.json,9,58,"[0, 6, 7, 5, 2, 1, 3, 4, 8, 0]",5962.796528570986,5962.796528570987,0.34617830000000005,"[14.3, 12.5, 5.4]",7994,7994
559,brute_force_lib_python_tsp,TSP_CITIES_SET_59_N_9.json,9,59,"[0, 1, 6, 8, 5, 2, 4, 7, 3, 0]",4894.609596781134,4894.609596781135,0.35643059999999993,[12.3],7994,7994
560,brute_force_lib_python_tsp,TSP_CITIES_SET_60_N_9.json,9,60,"[0, 8, 5, 1, 7, 6, 4, 3, 2, 0]",5490.869926105812,5490.869926105812,0.3553812999999999,"[20.0, 33.9]",7994,7994
561,brute_force_lib_python_tsp,TSP_CITIES_SET_61_N_9.json,9,61,"[0, 2, 8, 6, 7, 5, 4, 1, 3, 0]",5450.77060519155,5450.77060519155,0.3738356999999999,"[24.1, 21.9]",7994,7994
562,brute_force_lib_python_tsp,TSP_CITIES_SET_62_N_9.json,9,62,"[0, 4, 6, 2, 5, 8, 1, 3, 7, 0]",6510.810349714033,6510.810349714033,0.3896915000000001,"[41.1, 32.8]",7994,7994
563,brute_force_lib_python_tsp,TSP_CITIES_SET_63_N_9.json,9,63,"[0, 2, 6, 8, 3, 7, 5, 4, 1, 0]",6814.566211179922,6814.566211179923,0.33579349999999986,"[15.6, 3.2]",7994,7994
564,brute_force_lib_python_tsp,TSP_CITIES_SET_64_N_9.json,9,64,"[0, 4, 7, 5, 2, 8, 1, 6, 3, 0]",5045.985208097021,5045.985208097021,0.3373814000000004,"[12.5, 3.4]",7994,7994
565,brute_force_lib_python_tsp,TSP_CITIES_SET_65_N_9.json,9,65,"[0, 3, 8, 5, 4, 1, 2, 6, 7, 0]",5836.601759288253,5836.6017592882545,0.33621619999999997,[18.8],7994,7994
566,brute_force_lib_python_tsp,TSP_CITIES_SET_66_N_9.json,9,66,"[0, 3, 1, 5, 4, 6, 8, 7, 2, 0]",5744.16956212913,5744.169562129131,0.38926519999999964,"[25.0, 28.1]",7994,7994
567,brute_force_lib_python_tsp,TSP_CITIES_SET_67_N_9.json,9,67,"[0, 4, 2, 8, 1, 7, 5, 6, 3, 0]",5675.245991023374,5675.245991023374,0.3374667999999996,"[31.2, 7.4]",7994,7994
568,brute_force_lib_python_tsp,TSP_CITIES_SET_68_N_9.json,9,68,"[0, 6, 1, 4, 5, 7, 2, 8, 3, 0]",5120.016809076658,5120.016809076658,0.3415446999999996,"[20.8, 3.1]",7994,7994
569,brute_force_lib_python_tsp,TSP_CITIES_SET_69_N_9.json,9,69,"[0, 4, 3, 8, 2, 7, 1, 6, 5, 0]",4931.425309460377,4931.425309460377,0.35819089999999987,[15.4],7994,7994
570,brute_force_lib_python_tsp,TSP_CITIES_SET_70_N_9.json,9,70,"[0, 1, 4, 7, 8, 5, 6, 3, 2, 0]",5926.223000917206,5926.223000917206,0.33949839999999964,"[31.5, 5.4]",7994,7994
571,brute_force_lib_python_tsp,TSP_CITIES_SET_71_N_9.json,9,71,"[0, 1, 8, 6, 5, 2, 4, 7, 3, 0]",5388.122243859829,5388.122243859829,0.36115309999999967,[17.2],7994,7994
572,brute_force_lib_python_tsp,TSP_CITIES_SET_72_N_9.json,9,72,"[0, 1, 2, 5, 7, 3, 4, 6, 8, 0]",4931.532863003331,4931.532863003331,0.38661889999999977,"[32.3, 28.6]",7994,7994
573,brute_force_lib_python_tsp,TSP_CITIES_SET_73_N_9.json,9,73,"[0, 7, 3, 6, 8, 1, 2, 5, 4, 0]",5016.228493039211,5016.228493039212,0.35312600000000005,"[33.3, 33.9]",7994,7994
574,brute_force_lib_python_tsp,TSP_CITIES_SET_74_N_9.json,9,74,"[0, 4, 7, 1, 2, 6, 3, 5, 8, 0]",6140.860310290704,6140.860310290704,0.36477059999999994,[16.7],7994,7994
575,brute_force_lib_python_tsp,TSP_CITIES_SET_75_N_9.json,9,75,"[0, 1, 8, 5, 3, 4, 2, 6, 7, 0]",6564.300818267774,6564.300818267774,0.34216080000000026,"[15.6, 0.0]",7994,7994
576,brute_force_lib_python_tsp,TSP_CITIES_SET_76_N_9.json,9,76,"[0, 3, 6, 1, 7, 2, 5, 8, 4, 0]",6807.882138445894,6807.882138445894,0.37444820000000023,"[21.9, 8.9]",7994,7994
577,brute_force_lib_python_tsp,TSP_CITIES_SET_77_N_9.json,9,77,"[0, 6, 3, 1, 2, 8, 7, 4, 5, 0]",4868.915022905439,4868.915022905439,0.35731540000000006,[16.7],7994,7994
578,brute_force_lib_python_tsp,TSP_CITIES_SET_78_N_9.json,9,78,"[0, 3, 4, 1, 6, 7, 2, 8, 5, 0]",5537.7513074268445,5537.7513074268445,0.3853749999999998,"[12.5, 20.3]",7994,7994
579,brute_force_lib_python_tsp,TSP_CITIES_SET_79_N_9.json,9,79,"[0, 1, 6, 8, 2, 5, 7, 3, 4, 0]",6319.626463460891,6319.626463460891,0.36466109999999974,"[25.0, 17.9]",7994,7994
580,brute_force_lib_python_tsp,TSP_CITIES_SET_80_N_9.json,9,80,"[0, 1, 7, 5, 3, 2, 8, 4, 6, 0]",5452.197536537049,5452.197536537048,0.3389346999999998,[12.5],7994,7994
581,brute_force_lib_python_tsp,TSP_CITIES_SET_81_N_9.json,9,81,"[0, 3, 4, 2, 1, 7, 5, 6, 8, 0]",5439.253729445073,5439.253729445074,0.3366011000000002,"[11.7, 7.8]",7994,7994
582,brute_force_lib_python_tsp,TSP_CITIES_SET_82_N_9.json,9,82,"[0, 1, 8, 4, 6, 2, 7, 3, 5, 0]",5960.679114906576,5960.679114906574,0.3359386,"[17.2, 30.4]",7994,7994
583,brute_force_lib_python_tsp,TSP_CITIES_SET_83_N_9.json,9,83,"[0, 7, 2, 3, 4, 5, 1, 6, 8, 0]",5882.742044012963,5882.742044012963,0.3361752,"[12.5, 4.7]",7994,7994
584,brute_force_lib_python_tsp,TSP_CITIES_SET_84_N_9.json,9,84,"[0, 5, 2, 3, 1, 8, 4, 6, 7, 0]",6351.847808384584,6351.847808384584,0.3612845,"[12.5, 12.5]",7994,7994
585,brute_force_lib_python_tsp,TSP_CITIES_SET_85_N_9.json,9,85,"[0, 6, 3, 1, 2, 4, 5, 7, 8, 0]",6779.168974016756,6779.168974016758,0.3473801999999999,"[25.0, 23.2]",7994,7994
586,brute_force_lib_python_tsp,TSP_CITIES_SET_86_N_9.json,9,86,"[0, 5, 3, 2, 1, 7, 8, 4, 6, 0]",6074.246459149266,6074.246459149266,0.3439892999999996,[15.6],7994,7994
587,brute_force_lib_python_tsp,TSP_CITIES_SET_87_N_9.json,9,87,"[0, 5, 2, 1, 8, 4, 7, 6, 3, 0]",6002.593384413154,6002.593384413155,0.3422721000000002,[14.3],7994,7994
588,brute_force_lib_python_tsp,TSP_CITIES_SET_88_N_9.json,9,88,"[0, 1, 4, 8, 6, 5, 7, 2, 3, 0]",3441.1697205731625,3441.1697205731625,0.3599142999999998,"[31.2, 18.8]",7994,7994
589,brute_force_lib_python_tsp,TSP_CITIES_SET_89_N_9.json,9,89,"[0, 6, 3, 2, 5, 4, 8, 1, 7, 0]",6075.851316739147,6075.851316739147,0.33894340000000023,"[17.8, 15.6]",7994,7994
590,brute_force_lib_python_tsp,TSP_CITIES_SET_90_N_9.json,9,90,"[0, 7, 6, 5, 4, 3, 2, 1, 8, 0]",4904.719571626944,4904.719571626944,0.3611683000000001,"[12.5, 14.3]",7994,7994
591,brute_force_lib_python_tsp,TSP_CITIES_SET_91_N_9.json,9,91,"[0, 1, 5, 8, 4, 7, 3, 2, 6, 0]",6142.619665498968,6142.619665498968,0.3561407000000001,"[25.0, 31.1]",7994,7994
592,brute_force_lib_python_tsp,TSP_CITIES_SET_92_N_9.json,9,92,"[0, 4, 3, 2, 5, 8, 1, 7, 6, 0]",5232.90742357911,5232.90742357911,0.3331877999999997,"[12.5, 16.4]",7994,7994
593,brute_force_lib_python_tsp,TSP_CITIES_SET_93_N_9.json,9,93,"[0, 2, 1, 4, 8, 3, 5, 7, 6, 0]",4521.085442672814,4521.085442672813,0.3579618,"[14.1, 17.2]",7994,7994
594,brute_force_lib_python_tsp,TSP_CITIES_SET_94_N_9.json,9,94,"[0, 3, 2, 8, 5, 7, 6, 4, 1, 0]",5595.06727710755,5595.06727710755,0.3443134999999997,"[28.1, 28.1]",7994,7994
595,brute_force_lib_python_tsp,TSP_CITIES_SET_95_N_9.json,9,95,"[0, 2, 1, 7, 3, 5, 4, 6, 8, 0]",5284.671943193063,5284.671943193063,0.3473986,"[18.8, 7.0]",7994,7994
596,brute_force_lib_python_tsp,TSP_CITIES_SET_96_N_9.json,9,96,"[0, 6, 5, 8, 7, 1, 3, 4, 2, 0]",5940.076980770041,5940.076980770041,0.36016090000000034,"[12.5, 12.5]",7994,7994
597,brute_force_lib_python_tsp,TSP_CITIES_SET_97_N_9.json,9,97,"[0, 4, 8, 6, 3, 1, 2, 5, 7, 0]",6708.2324275939845,6708.2324275939845,0.35121059999999993,"[30.4, 25.0]",7994,7994
598,brute_force_lib_python_tsp,TSP_CITIES_SET_98_N_9.json,9,98,"[0, 2, 4, 1, 3, 8, 6, 7, 5, 0]",6044.548616805005,6044.548616805005,0.3369059000000001,"[12.5, 18.1]",7994,7994
599,brute_force_lib_python_tsp,TSP_CITIES_SET_99_N_9.json,9,99,"[0, 6, 7, 3, 2, 1, 5, 4, 8, 0]",5319.252615013626,5319.252615013626,0.33561109999999994,"[12.5, 15.6]",7994,7994
600,brute_force_lib_python_tsp,TSP_CITIES_SET_0_N_10.json,10,0,"[0, 2, 8, 4, 7, 5, 1, 6, 9, 3, 0]",4023.8545658387357,4023.8545658387357,3.1545330000000003,"[12.0, 12.5, 12.5, 25.0, 26.6, 24.6, 12.5, 20.3, 12.3, 19.6, 12.5]",8038,8038
601,brute_force_lib_python_tsp,TSP_CITIES_SET_1_N_10.json,10,1,"[0, 4, 8, 2, 3, 9, 6, 7, 1, 5, 0]",6590.630643899594,6590.630643899594,3.1166101,"[25.0, 20.3, 25.0, 25.0, 12.5, 11.9, 12.5, 20.0, 11.3, 18.8, 19.6, 12.5, 12.7, 3.2]",8038,8038
602,brute_force_lib_python_tsp,TSP_CITIES_SET_2_N_10.json,10,2,"[0, 3, 1, 5, 4, 6, 9, 2, 7, 8, 0]",5950.287010879661,5950.287010879661,3.3584435999999998,"[12.7, 17.2, 18.4, 21.9, 19.6, 11.3, 17.2, 24.2, 12.5, 17.2, 12.5, 14.3, 17.9, 19.6, 11.3, 14.3]",8038,8038
603,brute_force_lib_python_tsp,TSP_CITIES_SET_3_N_10.json,10,3,"[0, 9, 5, 8, 6, 3, 1, 4, 2, 7, 0]",6753.3794776658615,6753.3794776658615,3.1557855,"[17.7, 15.6, 14.1, 26.2, 12.5, 12.5, 12.5, 16.1, 12.5, 11.9, 17.9, 18.8, 12.9]",8038,8038
604,brute_force_lib_python_tsp,TSP_CITIES_SET_4_N_10.json,10,4,"[0, 1, 2, 7, 4, 6, 8, 9, 5, 3, 0]",5594.034889344786,5594.034889344787,3.4377210999999996,"[12.5, 12.5, 13.6, 11.5, 18.8, 31.2, 11.5, 23.4, 12.5, 15.6, 12.5, 32.3]",8038,8038
605,brute_force_lib_python_tsp,TSP_CITIES_SET_5_N_10.json,10,5,"[0, 4, 9, 1, 8, 5, 3, 2, 7, 6, 0]",5725.216405723004,5725.216405723005,3.1079150999999996,"[12.5, 12.7, 12.5, 18.8, 20.3, 12.5, 17.2, 13.0, 17.2, 12.5, 14.1, 12.5]",8038,8038
606,brute_force_lib_python_tsp,TSP_CITIES_SET_6_N_10.json,10,6,"[0, 5, 2, 6, 9, 1, 4, 7, 8, 3, 0]",5198.418742874467,5198.418742874467,3.318788,"[12.5, 12.3, 24.6, 12.5, 11.1, 14.3, 21.1, 12.5, 17.2, 26.6, 32.8, 25.0, 25.0, 20.3]",8038,8038
607,brute_force_lib_python_tsp,TSP_CITIES_SET_7_N_10.json,10,7,"[0, 2, 4, 7, 1, 6, 8, 5, 3, 9, 0]",5288.069874088005,5288.069874088005,3.191943,"[29.7, 31.7, 28.8, 26.6, 24.1, 25.0, 28.6, 22.2, 12.5, 11.7, 23.4, 17.2, 22.6, 18.1, 12.5, 12.5]",8038,8038
608,brute_force_lib_python_tsp,TSP_CITIES_SET_8_N_10.json,10,8,"[0, 4, 1, 8, 6, 7, 2, 3, 9, 5, 0]",5916.058999826883,5916.058999826883,3.0634341,"[30.4, 27.7, 25.0, 25.0, 25.0, 26.6, 29.2, 29.7, 29.2, 29.7, 25.0, 31.2, 26.6, 12.5]",8038,8038
